pharos_index,AccessionKeys,Gene_Name,novelty,monoclonalCount,antibodyCount,ppiCount,hpm_prot_spec,hpm_gene_spec,hpa_RNA_spec,hpa_prot_spec,GTEx_spec,uniprot_seq_len,idgTDL
2629,P41226,UBA7,-1.6141544840000002,36.0,245.0,2.0,0.534483,0.534483,0.583333,0.606667,0.770833,1012,Tbio
2630,Q86VF7,NRAP,-0.5064406020000001,6.0,54.0,,0.9,0.9,0.9972219999999999,0.919048,1.0,1730,Tbio
2631,P41225,SOX3,-2.2368573869999997,32.0,207.0,,0.882759,0.882759,1.0,,0.929167,446,Tbio
2632,O95754,SEMA4F,-1.033912264,20.0,95.0,1.0,0.710345,0.710345,0.766667,0.840361,0.745833,770,Tbio
2633,Q13555,CAMK2G,-0.9455607359999999,86.0,308.0,,0.465517,0.465517,0.736111,0.713964,0.76875,558,Tchem
2634,Q96PE7,MCEE,-1.050586767,21.0,115.0,,0.57931,0.57931,0.491667,,0.585417,176,Tbio
2635,Q13554,CAMK2B,-1.14550285,86.0,344.0,,0.465517,0.465517,0.980556,0.906667,0.916667,666,Tchem
2636,O95751,LDOC1,-1.283139104,45.0,127.0,,,,0.827778,0.46846800000000005,0.88125,146,Tbio
2637,Q8WVK7,SKA2,-1.232061106,0.0,108.0,,0.9758620000000001,0.9758620000000001,0.508333,,0.658333,121,Tbio
2638,O95758,PTBP3,-1.428154032,26.0,127.0,,0.465517,0.465517,0.5388890000000001,,0.733333,552,Tbio
2639,O95757,HSPA4L,-1.008002275,0.0,123.0,,0.465517,0.465517,1.0,0.9629629999999999,0.939583,839,Tbio
2640,Q96PE3,INPP4A,-1.1294098909999999,10.0,47.0,,0.627586,0.627586,0.5638890000000001,0.586758,0.658333,977,Tbio
2641,Q96PE6,ZIM3,-0.25123253,0.0,27.0,,0.693103,0.693103,0.9972219999999999,,1.0,472,Tdark
2642,O95755,RAB36,-0.516883908,15.0,90.0,,0.996552,0.996552,0.980556,,0.835417,333,Tdark
2643,Q96PE5,OPALIN,-1.131226468,0.0,19.0,79.0,0.996552,0.996552,1.0,0.955556,0.90625,141,Tdark
2644,Q13557,CAMK2D,-1.3761261880000002,27.0,229.0,36.0,0.465517,0.465517,0.583333,0.713964,0.641667,499,Tchem
2645,P78509,RELN,-2.782547642,23.0,121.0,,0.482759,0.482759,0.9305559999999999,,0.985417,3460,Tbio
2646,P78508,KCNJ10,-2.437302776,11.0,158.0,18.0,0.9758620000000001,0.9758620000000001,0.9972219999999999,0.966216,0.885417,379,Tbio
2647,O95750,FGF19,-2.5488186219999998,63.0,305.0,,1.0,1.0,1.0,0.547619,0.985417,216,Tbio
2648,P78504,JAG1,-3.092158857,182.0,473.0,2.0,0.9137930000000001,0.9137930000000001,0.697222,0.568075,0.847917,1218,Tbio
2649,Q86VM9,ZC3H18,0.77815125,2.0,16.0,59.0,0.558621,0.558621,0.5222220000000001,0.047945,0.5625,953,Tdark
2650,Q2QGD7,ZXDC,-0.49831055,5.0,62.0,,,,0.5388890000000001,,0.60625,858,Tbio
2651,A6NFC5,TMEM235,0.0,0.0,3.0,,1.0,1.0,1.0,,0.916667,223,Tdark
2652,Q9BSG1,ZNF2,-1.700528658,4.0,86.0,66.0,0.8620690000000001,0.8620690000000001,0.533333,,,426,Tbio
2653,Q9BSG0,PRADC1,-0.840372268,2.0,11.0,,1.0,1.0,0.491667,0.685811,0.48125,188,Tdark
2654,Q5BJE1,CCDC178,0.26884531300000003,0.0,13.0,,0.534483,0.534483,0.95,,0.939583,867,Tdark
2655,Q96PE2,ARHGEF17,-1.384078762,0.0,61.0,,0.503448,0.503448,0.702778,,0.802083,2063,Tbio
2656,O95759,TBC1D8,0.208275944,16.0,69.0,,0.813793,0.813793,0.722222,,0.654167,1140,Tdark
2657,Q96PE1,ADGRA2,-1.452034518,17.0,211.0,,0.710345,,0.827778,,0.847917,1338,Tbio
2658,Q8WVK2,SNRNP27,-2.005356039,2.0,50.0,94.0,0.768966,0.768966,0.491667,0.42342299999999994,0.504167,155,Tdark
2659,Q9BSG5,RTBDN,-0.636822099,3.0,18.0,7.0,0.958621,0.958621,0.980556,,0.947917,229,Tdark
2660,Q14894,CRYM,-1.706442333,75.0,199.0,,0.655172,0.655172,0.95,0.748858,0.929167,314,Tbio
2661,Q9UJ68,MSRA,-1.923248904,45.0,167.0,,0.503448,0.503448,0.9055559999999999,0.649306,0.63125,235,Tbio
2662,Q13563,PKD2,-2.638055071,39.0,231.0,,0.806897,0.806897,0.797222,0.506849,0.860417,968,Tchem
2663,Q147X3,NAA30,-1.338905677,0.0,59.0,15.0,0.6724140000000001,0.6724140000000001,0.48611099999999996,,0.489583,362,Tbio
2664,Q13562,NEUROD1,-2.566612642,98.0,371.0,5.0,,,0.95,0.753472,0.997917,356,Tbio
2665,Q13561,DCTN2,-1.884601196,32.0,257.0,11.0,0.465517,0.465517,0.48611099999999996,0.384259,0.48125,401,Tbio
2666,Q9UIU6,SIX4,-2.3172197469999998,77.0,141.0,,0.9758620000000001,0.9758620000000001,0.966667,,0.929167,781,Tbio
2667,Q9NVC3,SLC38A7,-0.52246493,0.0,16.0,6.0,0.9,0.9,0.736111,,0.847917,462,Tdark
2668,Q96PD7,DGAT2,-2.074818423,22.0,230.0,,0.958621,0.958621,0.980556,,0.929167,388,Tchem
2669,Q96PD6,MOGAT1,-1.074599253,0.0,80.0,,0.937931,0.937931,1.0,,0.9625,335,Tbio
2670,Q14896,MYBPC3,-2.45618392,11.0,139.0,1.0,0.710345,0.710345,1.0,1.0,0.997917,1274,Tbio
2671,Q9NVC6,MED17,-0.999241039,32.0,201.0,38.0,0.768966,0.768966,0.583333,,0.595833,651,Tbio
2672,Q13564,NAE1,-1.4324704259999999,50.0,272.0,1.0,0.465517,0.465517,0.5222220000000001,0.21831,0.516667,534,Tchem
2673,Q8WVJ9,TWIST2,-2.1794937869999997,92.0,159.0,3.0,0.937931,0.937931,0.9055559999999999,,0.9625,160,Tbio
2674,Q96PD2,DCBLD2,-1.086006535,19.0,196.0,,0.958621,0.958621,0.736111,0.533784,0.860417,775,Tbio
2675,Q96PD5,PGLYRP2,-1.7909911530000002,27.0,65.0,,0.6724140000000001,0.6724140000000001,1.0,0.634259,1.0,576,Tbio
2676,Q13569,TDG,-2.4625171409999997,59.0,225.0,,0.9758620000000001,0.9758620000000001,0.508333,0.242009,0.658333,410,Tbio
2677,Q13568,IRF5,-2.339230305,137.0,400.0,,0.9137930000000001,0.9137930000000001,0.777778,0.887324,0.9625,498,Tbio
2678,Q96PD4,IL17F,-2.59592097,264.0,586.0,24.0,,,0.980556,,1.0,163,Tbio
2679,A6NFC9,OR2W5,,0.0,0.0,,,,,,,320,Tdark
2680,A8MXQ7,,,0.0,0.0,,,,,,,604,Tdark
2681,O95760,IL33,-2.86989148,324.0,754.0,2.0,0.806897,0.806897,0.736111,0.673611,0.814583,270,Tbio
2682,Q9BSF8,BTBD10,-0.471920058,5.0,152.0,,,,0.566667,0.619369,0.54375,475,Tbio
2683,Q9UIV1,CNOT7,-1.187310062,26.0,147.0,14.0,0.558621,0.558621,0.491667,,0.504167,285,Tchem
2684,Q86VL8,SLC47A2,-1.713066159,0.0,133.0,,0.996552,0.996552,0.9972219999999999,,0.997917,602,Tchem
2685,Q9UJ71,CD207,-2.497140167,141.0,295.0,,,1.0,0.9972219999999999,0.977778,0.985417,328,Tbio
2686,Q9UJ70,NAGK,-1.6389447080000001,38.0,210.0,25.0,0.465517,0.465517,0.583333,0.744292,0.60625,344,Tbio
2687,F8WCM5,INS-IGF2,-0.946214655,58.0,72.0,,1.0,1.0,0.9972219999999999,1.0,1.0,200,Tbio
2688,Q8WVJ2,NUDCD2,1.301029996,4.0,54.0,1.0,0.465517,0.465517,0.491667,,0.491667,157,Tdark
2689,Q9BSF0,C2orf88,-0.35954361799999995,0.0,28.0,,0.844828,0.844828,0.9055559999999999,0.643192,0.929167,95,Tdark
2690,Q9HD67,MYO10,-1.498554018,0.0,47.0,,0.617241,0.617241,0.7944439999999999,0.621005,0.677083,2058,Tbio
2691,Q5BJF2,TMEM97,-1.2750095259999998,2.0,67.0,2.0,0.57931,0.57931,0.8722219999999999,0.960094,0.947917,176,Tchem
2692,Q9HCU9,BRMS1,-1.6884737269999999,40.0,205.0,3.0,0.806897,0.806897,0.505556,0.542254,0.539583,246,Tbio
2693,Q9HCU8,POLD4,-0.848873049,14.0,24.0,,0.958621,0.958621,0.763889,,0.61875,107,Tbio
2694,Q9UJ72,ANXA10,-1.330398364,54.0,301.0,,0.465517,0.465517,1.0,0.989333,0.997917,324,Tbio
2695,Q9BSF4,TIMM29,0.301029996,0.0,20.0,,0.534483,,0.491667,0.21689499999999998,0.458333,260,Tbio
2696,Q13574,DGKZ,-1.896618126,3.0,157.0,47.0,0.6724140000000001,0.57931,0.9055559999999999,0.9380950000000001,0.860417,1117,Tbio
2697,Q9UJ78,ZMYM5,-0.990175228,3.0,29.0,2.0,0.8620690000000001,0.8620690000000001,0.566667,,0.641667,669,Tdark
2698,Q9UIV8,SERPINB13,-1.4894701369999999,44.0,133.0,13.0,0.9,0.9,1.0,0.9543379999999999,0.997917,391,Tbio
2699,Q13573,SNW1,-1.596876217,6.0,88.0,32.0,0.534483,0.534483,0.491667,0.045045,0.5625,536,Tbio
2700,Q13572,ITPK1,-1.38433733,25.0,201.0,1.0,0.617241,0.617241,0.697222,0.75,0.7,414,Tbio
2701,Q5BJF6,ODF2,-1.470225965,9.0,196.0,3.0,0.710345,0.710345,1.0,0.9789030000000001,1.0,829,Tbio
2702,Q9HCU5,PREB,-2.365851346,3.0,63.0,1.0,0.482759,0.482759,0.491667,,0.48125,417,Tbio
2703,Q9NVD3,SETD4,-0.139285004,3.0,99.0,,,,0.5444439999999999,0.442568,0.539583,440,Tdark
2704,Q13571,LAPTM5,-1.074008218,2.0,71.0,,1.0,1.0,0.9305559999999999,0.611111,0.975,262,Tbio
2705,Q9HCU4,CELSR2,-1.229949596,1.0,139.0,,0.693103,0.693103,0.9055559999999999,,0.791667,2923,Tbio
2706,Q9HD64,XAGE1A,,0.0,58.0,35.0,0.996552,0.996552,1.0,,0.0,81,Tbio
2707,Q96PC5,CTAGE5,,6.0,91.0,,0.748276,,,,,1412,Tbio
2708,Q8WVI7,PPP1R1C,-0.7906369609999999,4.0,74.0,,1.0,1.0,1.0,,0.997917,109,Tbio
2709,Q13576,IQGAP2,-1.40686696,43.0,146.0,,0.465517,0.465517,0.8444440000000001,,0.870833,1575,Tbio
2710,P55884,EIF3B,-1.836177545,7.0,84.0,,0.465517,0.465517,0.47222200000000003,0.23333299999999998,0.60625,814,Tbio
2711,P78524,ST5,-2.1429366080000003,10.0,161.0,,0.727586,0.727586,0.827778,0.36190500000000003,0.825,1137,Tbio
2712,Q9NVD7,PARVA,-2.383324977,0.0,0.0,8.0,0.503448,0.503448,0.763889,0.328638,0.814583,372,Tbio
2713,Q9HCU0,CD248,-3.0762018060000003,17.0,253.0,,0.748276,0.748276,0.8888889999999999,0.8819440000000001,0.929167,757,Tbio
2714,Q96PC2,IP6K3,-0.38477419399999996,1.0,102.0,5.0,1.0,1.0,0.95,0.8194440000000001,0.997917,410,Tbio
2715,A8MXT2,MAGEB17,,0.0,6.0,,,0.9,1.0,,0.9625,336,Tdark
2716,Q96PC3,AP1S3,-0.5822257510000001,0.0,81.0,13.0,0.655172,0.655172,0.9972219999999999,0.660959,0.975,154,Tbio
2717,O95777,LSM8,-0.8200421379999999,11.0,34.0,,0.482759,,0.5222220000000001,,0.6875,96,Tdark
2718,A6NFD8,HELT,-1.4139851940000001,0.0,85.0,,,,0.97619,,0.975,242,Tbio
2719,O95772,STARD3NL,-0.593249365,0.0,13.0,1.0,0.693103,0.693103,0.583333,0.42222200000000004,0.5625,234,Tbio
2720,P78527,PRKDC,-2.8597308530000003,323.0,1160.0,1.0,0.465517,0.465517,0.5222220000000001,0.031963,0.660417,4128,Tchem
2721,Q494R0,FBXL19-AS1,,0.0,0.0,,,,,,,122,Tdark
2722,P41279,MAP3K8,-2.092296341,21.0,433.0,2.0,0.617241,0.617241,0.875,0.260274,0.76875,467,Tchem
2723,Q6BCY4,CYB5R2,-0.960763085,9.0,58.0,,0.465517,0.465517,0.980556,0.948357,0.975,276,Tbio
2724,Q9BSE5,AGMAT,-0.595441344,2.0,59.0,2.0,0.806897,0.806897,0.9972219999999999,0.8955559999999999,0.975,352,Tbio
2725,A6NFE2,SMCO2,-0.7781512420000001,0.0,13.0,,0.8620690000000001,,0.9236110000000001,,0.916667,343,Tdark
2726,Q9Y4A5,TRRAP,-1.624601615,10.0,162.0,2.0,0.465517,0.465517,0.5388890000000001,,0.63125,3859,Tbio
2727,Q9BSE4,HERPUD2,0.84509804,2.0,90.0,,1.0,1.0,0.505556,0.518018,0.545833,406,Tdark
2728,A6NFE3,EFCAB10,,0.0,15.0,,,,0.9972219999999999,,1.0,127,Tdark
2729,Q9UIW2,PLXNA1,-1.909274036,28.0,116.0,2.0,0.693103,0.693103,0.777778,,0.658333,1896,Tbio
2730,Q9UIW0,VAX2,-1.081773855,14.0,100.0,2.0,0.996552,0.996552,0.9097219999999999,,0.985417,290,Tbio
2731,P41273,TNFSF9,-2.236038452,174.0,371.0,,,,0.839506,,1.0,254,Tbio
2732,Q9Y4A0,JRKL,-0.00729924,23.0,92.0,,0.958621,0.958621,0.5388890000000001,,0.710417,524,Tdark
2733,Q86VK4,ZNF410,-1.6643379390000002,19.0,134.0,,0.996552,0.996552,0.536111,,0.641667,478,Tbio
2734,A8MXU0,DEFB108A,0.010995386000000001,0.0,0.0,,,,,,,73,Tdark
2735,Q9UJ83,HACL1,-1.824722212,3.0,159.0,2.0,0.727586,0.727586,0.691667,0.639269,0.60625,578,Tbio
2736,A8MY62,LACTBL1,,0.0,8.0,,,,1.0,,1.0,500,Tdark
2737,Q8WVI0,SMIM4,,0.0,29.0,,0.786207,0.786207,0.8549379999999999,,0.677083,70,Tdark
2738,Q13585,GPR50,-1.880324539,23.0,211.0,,0.806897,0.806897,0.9888889999999999,1.0,1.0,617,Tbio
2739,Q9BSE2,TMEM79,-2.000635403,0.0,62.0,1.0,0.9758620000000001,0.9758620000000001,0.980556,0.9688889999999999,0.975,394,Tbio
2740,Q9Y4A9,OR10H1,0.477121255,2.0,82.0,,,,0.9888889999999999,,1.0,318,Tdark
2741,Q9NVE4,CCDC87,0.0,2.0,65.0,,0.748276,0.748276,1.0,,1.0,849,Tdark
2742,Q9Y4A8,NFE2L3,-1.2432011570000001,3.0,112.0,4.0,,,0.95,0.8783780000000001,0.76875,694,Tbio
2743,Q9NVE5,USP40,-0.389166079,12.0,68.0,,0.768966,0.768966,0.569444,,0.5625,1235,Tbio
2744,Q70JA7,CHSY3,-0.636025958,0.0,82.0,6.0,0.727586,0.727586,0.8888889999999999,,0.916667,882,Tdark
2745,Q13588,GRAP,-1.513622518,0.0,124.0,,0.958621,0.958621,0.966667,,0.939583,217,Tbio
2746,O95786,DDX58,-2.9649386680000003,102.0,422.0,1.0,0.52069,0.52069,0.516667,,0.658333,925,Tbio
2747,Q9NVE7,PANK4,-0.464532134,18.0,101.0,,,0.465517,0.8888889999999999,,0.516667,773,Tdark
2748,Q96PB7,OLFM3,-0.764985157,23.0,113.0,5.0,0.9758620000000001,0.9758620000000001,1.0,,0.939583,478,Tbio
2749,O95785,WIZ,-1.12065228,1.0,68.0,,0.52069,0.52069,0.5444439999999999,0.065728,0.527083,1651,Tbio
2750,Q9HCT0,FGF22,-1.158355015,19.0,186.0,1.0,,,0.980556,,0.939583,170,Tbio
2751,Q13586,STIM1,-2.8052054689999997,93.0,375.0,3.0,0.482759,0.482759,0.5222220000000001,0.504505,0.5625,685,Tbio
2752,P55895,RAG2,-2.9411110760000003,34.0,194.0,1.0,0.9137930000000001,0.9137930000000001,1.0,,0.997917,527,Tbio
2753,Q96PB1,CASD1,-0.43933269799999997,0.0,92.0,2.0,0.882759,0.882759,0.611111,,0.5625,797,Tbio
2754,O95789,ZMYM6,0.40654018,2.0,81.0,8.0,0.9758620000000001,0.9758620000000001,0.516667,0.43378999999999995,0.54375,1325,Tdark
2755,P41271,NBL1,-2.581319281,93.0,217.0,,1.0,1.0,0.797222,,0.825,181,Tbio
2756,O95782,AP2A1,-0.60534915,46.0,186.0,5.0,0.465517,0.465517,0.661111,0.502283,0.516667,977,Tbio
2757,Q96PB8,LRRC3B,-1.148784349,4.0,70.0,1.0,0.937931,0.937931,0.980556,0.933333,0.870833,259,Tbio
2758,P55899,FCGRT,-2.8029649219999997,47.0,204.0,48.0,0.558621,0.558621,0.613889,0.96,0.75625,365,Tchem
2759,O95780,ZNF682,,0.0,132.0,,0.655172,0.655172,0.6638890000000001,,0.547917,498,Tdark
2760,Q9Y4B4,RAD54L2,-0.540237359,2.0,72.0,3.0,0.8620690000000001,0.8620690000000001,0.48611099999999996,,0.545833,1467,Tdark
2761,A6NFF2,NAP1L6,0.84509804,0.0,3.0,,,,,,,107,Tdark
2762,Q9Y4B6,DCAF1,-1.714519431,4.0,62.0,,0.57931,,0.9201389999999999,0.179054,0.860417,1507,Tbio
2763,Q9Y4B5,MTCL1,-0.6395971570000001,0.0,21.0,,0.748276,,0.85,,0.997917,1905,Tbio
2764,Q9BSD3,RHNO1,-3.2036269039999996,2.0,3.0,,1.0,1.0,0.547222,,0.54375,238,Tbio
2765,P67870,CSNK2B,-2.7292536380000003,117.0,422.0,64.0,0.465517,0.465517,0.6444439999999999,0.49111099999999996,0.516667,215,Tbio
2766,Q9UJ90,KCNE5,-0.919448475,0.0,84.0,,1.0,,0.95,,0.90625,142,Tbio
2767,Q9BSD7,NTPCR,-1.200713706,23.0,99.0,,0.465517,0.465517,0.5444439999999999,,0.504167,190,Tbio
2768,Q9HCS5,EPB41L4A,-0.5304801370000001,3.0,100.0,10.0,,0.937931,0.691667,,0.76875,686,Tdark
2769,Q8WVH0,CPLX3,-1.424164085,0.0,91.0,17.0,0.8620690000000001,0.8620690000000001,0.9972219999999999,,0.975,158,Tbio
2770,Q9HD45,TM9SF3,-1.6241924980000002,1.0,40.0,,0.465517,0.465517,0.5444439999999999,0.14285699999999998,0.595833,589,Tdark
2771,Q9UJ96,KCNG2,-0.419453322,0.0,93.0,,0.958621,0.958621,0.9444440000000001,0.9740260000000001,0.883333,466,Tclin
2772,Q9HCS4,TCF7L1,-1.205487765,11.0,109.0,1.0,0.9,0.9,0.675,,0.825,588,Tbio
2773,Q13591,SEMA5A,-1.82161709,2.0,238.0,,,,0.713889,0.701389,0.770833,1074,Tbio
2774,Q9HCS7,XAB2,-1.0288992959999999,31.0,247.0,,0.57931,0.57931,0.536111,,0.595833,855,Tbio
2775,Q9HD47,RANGRF,-1.337230178,8.0,35.0,3.0,0.882759,0.882759,0.569444,0.632883,0.560417,186,Tbio
2776,Q9UIX4,KCNG1,-1.8366188490000002,0.0,87.0,,1.0,1.0,0.9055559999999999,0.426667,0.870833,513,Tclin
2777,Q9UJ94,LINC00527,,0.0,0.0,,,,,,,153,Tdark
2778,Q13596,SNX1,-1.59342678,47.0,285.0,6.0,0.465517,0.465517,0.5194439999999999,0.520548,0.595833,522,Tbio
2779,Q13595,TRA2A,-1.055918792,3.0,139.0,70.0,0.482759,0.482759,0.5388890000000001,,0.585417,282,Tbio
2780,Q9HD40,SEPSECS,-2.113623786,6.0,120.0,,0.727586,0.727586,0.5222220000000001,,0.61875,501,Tbio
2781,Q9UJ99,CDH22,-0.8431649259999999,0.0,102.0,,,,0.966667,,0.975,828,Tbio
2782,Q9HD43,PTPRH,-0.8969939929999999,1.0,59.0,,,1.0,0.91358,,0.9625,1115,Tbio
2783,Q5BJD5,TMEM41B,0.9542425090000001,2.0,8.0,1.0,0.503448,0.482759,0.530556,,0.489583,291,Tdark
2784,Q9HCS2,CYP4F12,-0.887944648,0.0,0.0,2.0,0.786207,0.786207,0.919444,0.886986,0.916667,524,Tdark
2785,Q9HD42,CHMP1A,-1.155710562,4.0,161.0,,0.482759,0.482759,0.508333,,0.48125,196,Tbio
2786,Q9UJ98,STAG3,-1.300553142,0.0,104.0,,0.693103,0.693103,0.9972219999999999,0.9908680000000001,0.997917,1225,Tbio
2787,Q9UHN6,TMEM2,-1.011060021,0.0,51.0,,0.534483,0.534483,0.8444440000000001,0.23986500000000002,0.883333,1383,Tbio
2788,Q5H9E4,SLC25A53,,0.0,69.0,,0.996552,0.996552,0.9055559999999999,,,307,Tdark
2789,Q9Y2W7,KCNIP3,-1.7230970019999998,40.0,369.0,,0.996552,0.655172,0.95,0.9594590000000001,0.802083,256,Tbio
2790,Q9Y2W6,TDRKH,-0.509764082,6.0,38.0,3.0,0.617241,0.617241,0.9972219999999999,0.648402,0.883333,561,Tdark
2791,A8MZ97,C2orf74,-0.128266679,0.0,14.0,,,,0.6444439999999999,0.36758,0.0,194,Tdark
2792,Q9Y388,RBMX2,-1.054792907,1.0,102.0,28.0,0.8620690000000001,0.8620690000000001,0.5194439999999999,0.49111099999999996,0.516667,322,Tbio
2793,Q7L9B9,EEPD1,-0.558451418,2.0,75.0,,0.8620690000000001,0.8620690000000001,0.675926,,0.6875,569,Tbio
2794,Q9HBH7,BEX1,-1.323139653,26.0,124.0,,,,0.966667,0.390411,0.883333,125,Tbio
2795,Q6QNY1,BLOC1S2,-2.891228702,8.0,79.0,,0.52069,0.52069,0.5194439999999999,0.635556,0.527083,142,Tbio
2796,Q6QNY0,BLOC1S3,-0.8167645590000001,0.0,66.0,,0.57931,0.57931,0.536111,,0.527083,202,Tbio
2797,Q9HBH9,MKNK2,-1.327294094,28.0,234.0,,1.0,1.0,0.5222220000000001,0.258216,0.710417,465,Tchem
2798,P17787,CHRNB2,-1.624481419,12.0,174.0,,,,1.0,,0.883333,502,Tclin
2799,B2RV13,CFAP97D1,,0.0,13.0,4.0,0.958621,,1.0,1.0,1.0,164,Tdark
2800,Q9HBH5,RDH14,-0.1356626,30.0,40.0,,0.465517,0.465517,0.505556,0.369863,0.504167,336,Tbio
2801,Q9HBH1,PDF,-1.624188294,10.0,57.0,,0.727586,0.727586,0.483333,0.58,0.604167,243,Tchem
2802,Q96NU7,AMDHD1,-0.17123875800000002,19.0,62.0,1.0,0.813793,0.813793,0.9055559999999999,,0.997917,426,Tdark
2803,Q9HBH0,RHOF,-1.271645487,20.0,164.0,3.0,0.806897,0.806897,0.661111,0.8127850000000001,0.825,211,Tbio
2804,Q9Y394,DHRS7,-0.524736034,7.0,168.0,,0.465517,0.465517,0.8888889999999999,0.374429,0.604167,339,Tbio
2805,Q9Y2X3,NOP58,-1.4644203269999998,9.0,85.0,,0.482759,0.482759,0.508333,0.286667,0.654167,529,Tbio
2806,Q9Y2X0,MED16,-0.8249931079999999,33.0,154.0,,0.748276,0.748276,0.536111,,0.470833,877,Tbio
2807,P27105,STOM,-2.275037996,32.0,163.0,,0.465517,0.465517,0.722222,0.410959,0.802083,288,Tbio
2808,Q9Y2X8,UBE2D4,-0.102662344,11.0,129.0,9.0,0.52069,0.52069,0.516667,0.529412,0.489583,147,Tbio
2809,Q9Y397,ZDHHC9,-1.12039113,2.0,144.0,,1.0,1.0,0.611111,,0.63125,364,Tbio
2810,Q9Y2X7,GIT1,-1.843520511,59.0,358.0,,0.465517,0.465517,0.7944439999999999,0.44131499999999996,0.660417,761,Tbio
2811,Q9UI09,NDUFA12,-0.9840984690000001,0.0,112.0,13.0,0.465517,0.465517,0.491667,0.260274,0.470833,145,Tclin
2812,Q9Y399,MRPS2,-0.21180681,11.0,139.0,9.0,0.558621,0.558621,0.461111,0.701389,0.470833,296,Tdark
2813,Q9Y2X9,ZNF281,-0.588453608,35.0,140.0,,0.9137930000000001,0.9137930000000001,0.6444439999999999,,0.71875,895,Tbio
2814,Q5H9F3,BCORL1,-1.0360492959999998,2.0,70.0,,0.958621,0.958621,0.756173,,0.658333,1711,Tbio
2815,Q9UI08,EVL,-2.21334084,40.0,137.0,13.0,0.503448,0.503448,0.752778,0.837838,0.658333,416,Tbio
2816,Q9BQW3,EBF4,-0.90489578,5.0,71.0,,0.9,0.9,0.875,,0.90625,602,Tbio
2817,Q96NU1,SAMD11,-0.100703001,3.0,8.0,,0.9758620000000001,0.9758620000000001,0.919444,,0.916667,681,Tdark
2818,Q9HBG6,IFT122,-1.524174004,9.0,53.0,4.0,0.727586,0.655172,0.966667,0.44292200000000004,0.90625,1241,Tbio
2819,Q96NU0,CNTNAP3B,,0.0,18.0,,,0.693103,0.7305560000000001,,0.860417,1288,Tdark
2820,Q9BR84,ZNF559,1.602059991,2.0,94.0,,1.0,1.0,0.619444,0.21777800000000003,0.745833,538,Tdark
2821,Q9HBG7,LY9,-1.5852680869999998,267.0,383.0,,0.9758620000000001,0.9758620000000001,0.966667,0.917808,0.975,655,Tbio
2822,Q9HBG4,ATP6V0A4,-2.8494891669999998,0.0,90.0,,0.710345,0.710345,0.9972219999999999,0.993333,0.975,840,Tbio
2823,P15144,ANPEP,-3.281274163,972.0,1222.0,,0.52069,0.52069,0.9972219999999999,0.8564809999999999,0.985417,967,Tchem
2824,A6NGJ6,TRIM64,,0.0,56.0,,0.5965520000000001,0.5965520000000001,1.0,1.0,0.0,449,Tdark
2825,Q96NT5,SLC46A1,-2.231820851,1.0,76.0,,0.768966,0.768966,0.95,0.8561639999999999,0.7,459,Tchem
2826,P16473,TSHR,-3.033557886,211.0,550.0,8.0,0.9758620000000001,0.9758620000000001,1.0,1.0,1.0,764,Tclin
2827,P16471,PRLR,-2.7737868789999998,252.0,494.0,1.0,,,0.9055559999999999,,0.947917,622,Tbio
2828,Q9UI10,EIF2B4,-1.060821228,0.0,145.0,,0.465517,0.465517,0.491667,,0.54375,523,Tbio
2829,Q9Y2Y4,ZBTB32,-2.171165519,3.0,132.0,,0.710345,0.710345,1.0,0.894366,0.997917,487,Tbio
2830,A8MYX2,FAM25E,,0.0,0.0,,,,,,,175,Tdark
2831,Q9Y2Y6,TMEM98,-0.72596347,2.0,24.0,13.0,0.9758620000000001,0.9758620000000001,0.752778,,0.883333,226,Tbio
2832,Q9Y2Y1,POLR3K,-0.676693601,16.0,94.0,24.0,,0.937931,0.508333,0.340376,0.585417,108,Tbio
2833,Q9UI14,RABAC1,-1.756361799,12.0,45.0,,0.534483,0.534483,0.461111,0.376712,0.527083,185,Tbio
2834,Q9Y2Y0,ARL2BP,-0.971032736,115.0,188.0,17.0,0.503448,0.503448,0.5222220000000001,0.46347,0.516667,163,Tbio
2835,Q9UHP3,USP25,-1.279989789,14.0,162.0,8.0,0.558621,0.558621,0.597222,0.37837800000000005,0.6625,1055,Tbio
2836,Q9UI12,ATP6V1H,-1.2666404470000001,2.0,119.0,1.0,0.465517,0.465517,0.6444439999999999,0.400901,0.545833,483,Tbio
2837,P05787,KRT8,-2.876697288,1095.0,1827.0,,0.465517,0.465517,0.919444,0.6644439999999999,0.9625,483,Tbio
2838,Q9UHP7,CLEC2D,-1.309867385,58.0,219.0,73.0,0.9758620000000001,0.958621,0.95,,0.939583,191,Tbio
2839,Q9UI17,DMGDH,-1.395562145,0.0,115.0,,0.8620690000000001,0.8620690000000001,0.9972219999999999,0.986667,0.997917,866,Tbio
2840,P54753,EPHB3,-1.6896825309999999,164.0,409.0,,0.624138,0.624138,0.875,0.624413,0.8875,998,Tchem
2841,Q9UHP6,RSPH14,0.288884253,7.0,105.0,5.0,1.0,,0.980556,0.864865,1.0,348,Tdark
2842,P53420,COL4A4,-1.9284648309999999,1.0,41.0,2.0,0.9137930000000001,0.9137930000000001,0.882716,,0.8875,1690,Tbio
2843,Q9BR77,CCDC77,1.041392685,0.0,8.0,,0.996552,0.996552,0.591667,0.113014,0.6875,488,Tdark
