ensemble,chr,start,end,Gene_Name,mean_rd,gc_content,complexity,cds_len,gene_length,num_targ,segdups,dip,del,dup,del.sing,dup.sing,del.sing.score,dup.sing.score,del.score,dup.score,cnv.score,flag
ENSG00000135094.6,12,113830250,113864106,SDS,69.41733288,0.598428027,147.4285714,1032,33856,7,0,58870,1,2,0,1,0.232011421,-0.486512766,-0.045873795,0.158622047,0.127204637,0
ENSG00000139410.10,12,113860042,113876081,SDSL,97.62315908,0.61360757,147.8571429,1035,16039,7,0,59056,1,2,0,1,0.569836893,-0.252185007,0.291163446,0.402569654,0.439561659,0
ENSG00000089116.3,12,113899839,113910085,LHX5,39.8221706,0.614532554,216.25,865,10246,4,0,58815,0,0,0,0,-0.271953539,-0.146944761,0.117822081,0.582418833,0.598274554,0
ENSG00000122965.6,12,114254543,114404176,RBM19,93.46102438,0.549089359,126.375,3033,149633,24,0,58874,1,14,1,14,0.501585771,-2.872794981,0.751459651,-1.422872269,-0.831528922,0
ENSG00000089225.15,12,114791736,114846247,TBX5,102.6805782,0.522933274,209.125,1673,54511,8,0,59001,0,1,0,1,0.586415839,-0.221112939,0.854164824,0.731254388,0.978219185,0
ENSG00000135111.10,12,115108059,115121969,TBX3,82.88377392,0.536101534,294.125,2353,13910,8,0,58995,0,0,0,0,0.266899191,0.276917806,0.563545574,0.891147243,1.023031382,0
ENSG00000123066.3,12,116395711,116715143,MED13L,88.64101673,0.489927841,222.7419355,6905,319432,31,0,58928,1,7,1,7,0.765921394,-2.123940829,0.817626809,-0.319239086,0.070959094,0
ENSG00000171471.5,12,116997186,117014425,MAP1LC3B2,133.2035375,0.475324675,384,384,17239,1,0,58876,0,1,0,0,0.551986408,0.413591436,1.059689377,0.82276156,1.116913532,0
ENSG00000111412.4,12,117153593,117175875,C12orf49,59.84367871,0.588811898,142.6,713,22282,5,0,58965,0,2,0,1,-0.000144191,-0.68960249,0.322196763,0.034462791,0.211111992,0
ENSG00000135119.10,12,117176096,117291436,RNFT2,50.56328039,0.564021229,136.5,1365,115340,10,0,59145,0,4,0,4,0.215631999,-2.202725875,0.407381219,-0.426230903,-0.158018642,0
ENSG00000088992.13,12,117476728,117537284,TESC,54.87116003,0.537770912,86.5,519,60556,6,0,59088,0,2,0,0,0.029795393,0.172345045,0.324578991,0.043139519,0.221886548,0
ENSG00000135108.10,12,117581146,117628336,FBXO21,104.6040653,0.48238569,155.8181818,1714,47190,11,0,58957,0,1,0,0,0.832852822,0.796060248,1.035995811,0.872204491,1.156244459,0
ENSG00000089250.14,12,117645947,117889975,NOS1,89.8777229,0.553787244,157.862069,4578,244028,29,0,58938,0,5,0,2,1.609225995,0.247230307,1.349581198,0.080094413,0.552643202,0
ENSG00000171435.9,12,117890817,118406788,KSR2,72.99380779,0.555177662,145.8,2916,515971,20,0,58998,0,6,0,2,1.240852993,-0.036744853,0.98464178,-0.472993047,-0.015167898,0
ENSG00000111445.9,12,118451393,118470935,RFC5,93.01442433,0.469622969,99,1089,19542,11,0,58931,0,6,0,0,0.749094034,0.746071389,0.941527011,-0.498899025,-0.031396435,0
ENSG00000176871.4,12,118470712,118500235,WSB2,105.9013164,0.537411072,158.625,1269,29523,8,0,58927,0,5,0,0,0.650691154,0.608219086,0.921684515,-0.303421532,0.120476606,0
ENSG00000176834.9,12,118501398,118573831,VSIG10,101.2310248,0.522843284,196,1568,72433,8,0,58869,3,6,2,3,-1.110656187,-1.479260717,-0.563641731,-0.585155907,-0.595293488,0
ENSG00000089220.4,12,118573663,118583389,PEBP1,70.81647434,0.551443495,149,447,9726,3,0,58830,0,0,0,0,-0.038453879,0.030946294,0.33727774,0.729578774,0.813616538,0
ENSG00000135090.9,12,118587606,118810750,TAOK3,100.3911793,0.452428257,147.9473684,2811,223144,19,0,59134,1,3,0,2,1.344677608,-0.073202452,0.749878978,0.448142714,0.655757729,0
ENSG00000111707.7,12,118814185,118855840,SUDS3,57.45591404,0.46355422,75.33333333,904,41655,12,0,58948,1,1,1,1,-0.457516093,-0.2109232,0.090592732,0.588598433,0.50798367,0
ENSG00000139767.4,12,119419300,119600856,SRRM4,39.13926995,0.574072714,130.6666667,1568,181556,12,0,58892,0,3,0,0,0.263338526,0.480419082,0.39859023,-0.171656946,0.044511162,0
ENSG00000152137.2,12,119616447,119658936,HSPB8,99.65498161,0.517417752,203,609,42489,3,0,59061,0,3,0,0,0.283058614,0.278715957,0.655731698,-0.043379581,0.264906654,0
ENSG00000183273.2,12,119772517,119978852,CCDC60,112.6848225,0.484114231,124.2142857,1739,206335,14,0,58992,0,6,0,2,1.219503269,-0.233913223,1.275131963,-0.257808981,0.268566254,0
ENSG00000111725.6,12,120105558,120119435,PRKAB1,88.50624128,0.529760221,122.1428571,855,13877,7,0,59072,0,1,0,0,0.406645825,0.421709282,0.688613238,0.62374234,0.835580549,0
ENSG00000122966.9,12,120123595,120315095,CIT,119.5698541,0.509943822,139.6875,6705,191500,48,0,59180,2,5,2,2,0.949879261,1.222727938,1.173601355,0.764781999,1.007386399,0
ENSG00000135127.7,12,120427673,120532298,CCDC64,65.04861374,0.556574547,182.7,1827,104625,10,0,58899,0,1,0,0,0.315921413,0.431654989,0.504800275,0.494074824,0.659258316,0
ENSG00000111737.7,12,120532899,120555306,RAB35,64.73638203,0.553210781,282.6,1413,22407,5,0,59115,0,1,0,0,-0.063823658,0.016727543,0.291794874,0.312084324,0.443326569,0
ENSG00000089154.6,12,120565007,120632513,GCN1L1,85.11037744,0.563429572,146.3157895,8340,67506,57,0,59112,0,3,0,1,2.392748666,1.756214159,1.829153131,1.06877635,1.475849536,0
ENSG00000089157.11,12,120634489,120639038,RPLP0,60.53453686,0.531502515,147.6666667,886,4549,6,0,59043,0,2,0,0,0.014448995,0.106230017,0.345955833,0.050363912,0.238639994,0
ENSG00000089159.11,12,120648250,120703574,PXN,36.29432207,0.622507613,234.0666667,3511,55324,15,0,58985,0,1,0,0,0.275792502,0.399970854,0.430951738,0.484266341,0.601543067,0
ENSG00000089163.4,12,120740119,120751052,SIRT4,95.75060733,0.540027024,321,963,10933,3,0,58748,3,1,2,0,-1.542368733,0.150201123,-0.848129233,0.484754392,-0.054423285,0
ENSG00000170890.9,12,120759914,120765592,PLA2G1B,152.1030123,0.521260681,117.75,471,5678,4,0,59104,3,2,1,0,0.134391057,0.810898493,0.121518871,0.918941164,0.671124066,0
ENSG00000135097.2,12,120779133,120806983,MSI1,80.60644575,0.587160004,85.23076923,1108,27850,13,0,59096,0,3,0,1,0.728529631,-0.010299347,0.847643704,0.166328413,0.483285468,0
ENSG00000111775.2,12,120875893,120878545,COX6A1,69.00174785,0.568997669,116,348,2652,3,0,58887,0,75,0,0,-0.034548947,0.03335676,0.335311497,-2.531252393,-2.471627899,0
ENSG00000111780.8,12,120876001,120897809,AL021546.6,66.00952624,0.573745564,121.2,606,21808,5,0,58988,1,84,0,0,0.063050265,0.146339184,-0.153747591,-2.531252393,-2.471627899,0
ENSG00000170855.3,12,120881764,120884215,TRIAP1,133.6582326,0.507492507,121.5,243,2451,2,0,58914,1,84,0,0,0.674716934,0.521806849,0.607198266,-2.531252393,-2.471627899,0
ENSG00000257218.1,12,120884241,120899389,GATC,68.8305847,0.573431955,108.75,435,15148,4,0,58975,1,68,0,0,0.03824697,0.111710382,-0.15835714,-2.531252393,-2.471627899,0
ENSG00000111786.4,12,120899471,120907596,SRSF9,76.24704179,0.557235948,179.25,717,8125,4,0,58871,0,0,0,0,0.06448239,0.11245589,0.419162286,0.788195574,0.888611902,0
ENSG00000088986.6,12,120907653,120936296,DYNLL1,82.54601947,0.511219271,176,352,28643,2,0,58823,0,1,0,0,0.033707604,0.081709873,0.426356658,0.3975022,0.568266088,0
ENSG00000110871.10,12,120941077,120972237,COQ5,122.0568991,0.489704767,181.4285714,1270,31160,7,0,59087,2,3,2,2,-0.893944842,-0.763789485,0.132769108,0.319757591,0.304158156,0
ENSG00000022840.11,12,120971283,121015397,RNF10,115.1276649,0.506817993,153.7333333,2306,44114,15,0,59031,1,1,0,0,1.150312186,1.07490966,0.755890664,1.085726445,1.131447393,0
ENSG00000167272.6,12,121016567,121019201,POP5,89.53719266,0.518547165,104.4,522,2634,5,0,58922,1,1,0,0,0.310231882,0.318973323,0.1045285,0.58050223,0.51239211,0
ENSG00000157782.5,12,121078355,121105127,CABP1,81.20855997,0.518527585,143.8571429,1007,26772,7,0,59020,2,2,1,0,-0.594856311,0.357639153,-0.399789313,0.226473959,0.014814556,0
ENSG00000110917.3,12,121124672,121139667,MLEC,171.2571178,0.494590175,169,676,14995,4,0,59014,2,2,0,0,1.304565079,0.983156313,0.87905277,1.176000335,1.17786497,0
ENSG00000175970.7,12,121148238,121161443,UNC119B,134.8205738,0.474045169,134,536,13205,4,0,59029,3,3,0,0,0.837490404,0.676033631,-0.143687384,0.411286792,0.241943961,0
ENSG00000122971.4,12,121163538,121177811,ACADS,70.66156499,0.635599875,131.0909091,1442,14273,11,0,59089,7,3,5,1,-2.846414641,-0.214001933,-1.975069309,0.042340877,-0.848236534,0
ENSG00000157837.11,12,121200313,121342174,SPPL3,61.94158668,0.496042719,119.2,1192,141861,10,0,59062,1,2,0,1,0.369228289,-0.261034033,0.001207283,0.185252828,0.171935193,0
ENSG00000135100.13,12,121416346,121440315,HNF1A,60.4635465,0.631162771,262.875,2103,23969,8,0,59018,0,4,0,1,0.155519457,-0.574216452,0.412997981,-0.44416243,-0.170697192,0
ENSG00000157895.7,12,121440225,121454305,C12orf43,82.52949994,0.563805152,155.8333333,935,14080,6,0,59309,0,4,0,1,0.268684509,-0.482985645,0.569247534,-0.326190548,-0.009007554,0
ENSG00000135114.8,12,121458095,121477045,OASL,82.52372206,0.555515166,263.5,1581,18950,6,0,59371,0,4,0,1,0.194487206,-0.561745844,0.516185917,-0.380389942,-0.069567726,0
ENSG00000089041.12,12,121570622,121623876,P2RX7,88.7294055,0.498231022,135.8666667,2038,53254,15,0,59068,0,7,0,3,0.861294657,-1.167415692,0.96615162,-0.652609455,-0.161392364,0
ENSG00000135124.10,12,121647660,121671909,P2RX4,117.9960247,0.542468579,103.25,1239,24249,12,0,59048,11,43,8,33,-2.846414641,-2.872794981,-2.327582787,-2.531252393,-2.471627899,0
ENSG00000110931.14,12,121675497,121736111,CAMKK2,70.29335454,0.547664775,122.5555556,2206,60614,18,0,59152,3,9,1,0,-0.0927201,0.906107925,-0.548425343,-1.05075413,-0.918536705,0
ENSG00000089053.8,12,121746048,121837699,ANAPC5,80.24720682,0.480607538,142.9411765,2430,91651,17,0,59313,2,3,2,0,-0.794851328,0.959775275,-0.050791287,0.220275633,0.159969078,0
ENSG00000170633.12,12,121837844,121868389,RNF34,115.5689068,0.494193344,222,1554,30545,7,0,58813,3,1,3,0,-1.711082432,0.599639634,-0.398854667,0.833747857,0.381303916,0
ENSG00000089094.12,12,121866900,122018920,KDM2B,74.61715643,0.555269845,190.4583333,4571,152020,24,0,58953,0,3,0,2,1.118110342,-0.242088648,1.007119865,0.309186803,0.646283591,0
ENSG00000121380.8,12,12202778,12364018,BCL2L14,85.38165539,0.448360666,163.7142857,1146,161240,7,1,59099,7,29,5,17,-2.846414641,-2.872794981,-1.625308081,-2.531252393,-2.471627899,1
ENSG00000139714.8,12,122089024,122110537,MORN3,70.00793874,0.574136356,150.6,753,21513,5,0,59030,1,4,0,0,0.088274568,0.157663106,-0.127205018,-0.448948638,-0.361219146,0
ENSG00000188735.8,12,122150658,122220907,TMEM120B,64.80312264,0.564865054,114.2666667,1714,70249,15,0,59057,4,2,4,0,-2.377923304,0.73885252,-1.051004872,0.357651569,-0.228317646,0
ENSG00000139725.3,12,122215664,122241309,RHOF,43.86674111,0.637404313,141.6,708,25645,5,0,58887,0,0,0,0,-0.076712533,0.035948596,0.243995232,0.683671342,0.722725634,0
ENSG00000158104.7,12,122277433,122301502,HPD,90.31221536,0.523799142,90.42857143,1266,24069,14,0,58800,15,8,15,6,-2.846414641,-2.644273538,-2.623544152,-0.818921953,-1.78760458,0
ENSG00000110801.9,12,122326637,122356203,PSMD9,63.52386381,0.552049987,125,750,29566,6,0,58861,1,1,0,0,0.080930015,0.178569095,-0.151674516,0.404589082,0.273709135,0
ENSG00000256950.2,12,122326715,122359376,RP11-87C12.2,66.35538237,0.522670809,145.6666667,874,32661,6,0,58859,1,1,0,0,0.094865133,0.186212425,-0.13155229,0.409262224,0.288925605,0
ENSG00000158023.5,12,122355768,122441833,WDR66,85.84099938,0.470563658,170.2857143,3576,86065,21,0,59037,3,1,1,0,0.215636861,1.160382987,-0.296009039,0.959592435,0.513372123,0
ENSG00000110987.4,12,122457328,122499948,BCL7A,84.21971928,0.540866023,122,732,42620,6,0,59136,0,0,0,0,0.317018998,0.361643288,0.601531785,0.930753732,1.067384285,0
ENSG00000175727.9,12,122516628,122631894,MLXIP,52.14197534,0.581264987,180.6111111,3251,115266,18,0,58881,1,0,1,0,-0.304154968,0.749637377,0.109158475,1.015819302,0.809856663,0
ENSG00000158113.8,12,122652285,122688018,LRRC43,72.61035243,0.576215667,177.9090909,1957,35733,11,0,59058,9,3,4,1,-2.576625439,-0.297830062,-2.540852959,-0.018044002,-1.154509107,0
ENSG00000204671.1,12,122656577,122658746,IL31,78.88341532,0.543453726,171,513,2169,3,0,59021,1,1,0,0,0.033641901,0.07518573,-0.120299441,0.40483658,0.291234492,0
ENSG00000176383.8,12,122688090,122693499,B3GNT4,49.73397135,0.537546811,532,2128,5409,4,0,58679,3,2,0,0,-0.411188621,-0.302285845,-1.374057002,-0.234404549,-0.757563762,0
ENSG00000070018.4,12,12268959,12419946,LRP6,109.7595128,0.467409511,216.5217391,4980,150987,23,0,59217,2,10,0,0,1.495513078,1.466267506,0.436367851,-0.792782174,-0.381063665,0
ENSG00000184047.11,12,122692210,122712081,DIABLO,84.17457195,0.443290267,263,1578,19871,6,0,58934,0,0,0,0,0.291095654,0.292600202,0.616138367,0.89165349,1.054344499,0
ENSG00000256861.1,12,122692326,122750970,RP11-512M8.5,99.17042845,0.460756104,189.875,3038,58644,16,0,59066,0,76,0,0,1.019660047,0.989293515,1.120182598,-2.531252393,-2.471627899,0
ENSG00000139719.5,12,122714111,122751068,VPS33A,97.58623976,0.475969575,144.7692308,1882,36957,13,0,59064,0,78,0,0,0.865020578,0.846474149,1.024197833,-2.531252393,-2.471627899,0
ENSG00000130779.15,12,122755979,122907179,CLIP1,96.38044419,0.453650716,184.04,4601,151200,25,0,58797,1,102,1,22,0.56738499,-2.872794981,0.820040792,-2.531252393,-2.471627899,0
ENSG00000033030.9,12,122957417,122985518,ZCCHC8,52.75207134,0.436775566,155.0714286,2171,28101,14,0,58909,3,5,3,4,-1.929880141,-2.03637076,-0.775856378,-0.514662484,-0.64066689,0
ENSG00000111011.13,12,122989190,123011547,RSRC2,93.28573906,0.41675333,112.1538462,1458,22357,13,0,58855,0,2,0,0,0.949402984,0.91931512,1.090034554,0.571149223,0.927194326,0
ENSG00000184445.7,12,123011793,123110943,KNTC1,51.47123964,0.397965398,108.8360656,6639,99150,61,0,58702,20,11,6,5,-1.746163404,-0.502485638,-2.623544152,-0.592831799,-1.530375764,0
ENSG00000139726.6,12,123237321,123255611,DENR,44.27753302,0.403951266,88.28571429,618,18290,7,0,58890,0,2,0,0,0.129451465,0.235115014,0.433358416,0.081940506,0.302535447,0
ENSG00000130783.9,12,123258874,123312075,CCDC62,88.07316471,0.415841868,178.25,2139,53201,12,0,59031,4,5,4,3,-2.219612275,-1.279235888,-0.818841513,-0.315768842,-0.498035423,0
ENSG00000130787.9,12,123319000,123347507,HIP1R,55.79163422,0.611703097,109.9677419,3409,28507,31,0,58979,1,1,1,0,0.405319528,1.429190027,0.593813293,1.054173588,1.013250315,0
ENSG00000139722.2,12,123349882,123380991,VPS37B,74.78325774,0.58292545,220.5,882,31109,4,0,59058,0,1,0,0,0.059758585,0.116296203,0.398843035,0.393069825,0.544568601,0
ENSG00000150967.13,12,123405498,123466196,ABCB9,51.88345933,0.616184041,238.9230769,3106,60698,13,0,58941,0,4,0,0,0.322277289,0.416854905,0.481133218,-0.365986949,-0.089901884,0
ENSG00000111325.12,12,123459127,123464590,OGFOD2,45.31929348,0.629558922,223.4,1117,5463,5,0,58845,0,3,0,0,-0.141304815,-0.044238138,0.208233841,-0.33948214,-0.152101191,0
ENSG00000090975.8,12,123468027,123634562,PITPNM2,73.07864583,0.615976657,171.7916667,4123,166535,24,0,58963,0,6,0,0,1.20413599,1.299180402,1.052368999,-0.353879983,0.091548244,0
ENSG00000051825.10,12,123636867,123728561,MPHOSPH9,99.36285165,0.401318943,166.45,3329,91694,20,0,59022,4,10,4,4,-1.61903613,-1.240988797,-0.397176816,-0.887728062,-0.679251879,0
ENSG00000111328.2,12,123745528,123756881,CDK2AP1,140.4345446,0.581475257,104.3333333,313,11353,3,0,58989,0,6,0,1,0.860387501,-0.108382434,1.297734608,-0.229879547,0.282444783,0
ENSG00000139697.7,12,123773656,123849390,SBNO1,103.56849,0.415663458,142.3103448,4127,75734,29,0,59084,2,9,0,4,1.824809295,-0.799835465,0.664211513,-0.469654476,-0.052739953,0
ENSG00000183955.8,12,123868320,123893905,SETD8,66.55159571,0.495580648,139.8571429,979,25585,7,0,58795,1,5,0,1,0.166144906,-0.535819486,-0.076936237,-0.65054418,-0.49107797,0
ENSG00000150977.9,12,123899936,123921264,RILPL2,137.4484459,0.543263024,165,660,21328,4,0,58907,2,5,0,0,0.825885175,0.662851368,0.252529494,-0.067736349,0.069282207,0
ENSG00000184209.14,12,123942188,123957701,SNRNP35,42.58749257,0.508389635,304,912,15513,3,0,58876,0,2,0,0,-0.406841385,-0.261479802,0.044229195,-0.203648896,-0.074714434,0
ENSG00000188026.7,12,123955925,124018265,RILPL1,57.37891015,0.605065462,176.1428571,1233,62340,7,0,59191,0,6,0,2,0.107626871,-1.240416001,0.367641823,-0.908464129,-0.576731913,0
ENSG00000086598.6,12,124069078,124083116,TMED2,75.30211372,0.475021313,157.5,630,14038,4,0,58788,0,1,0,0,0.095906301,0.14689597,0.454372398,0.419767193,0.59896468,0
ENSG00000111364.11,12,124086624,124105488,DDX55,87.26989055,0.52306635,107.1428571,1500,18864,14,0,58935,2,2,0,0,0.79517185,0.817480191,-0.070891124,0.500166541,0.340939322,0
ENSG00000111361.8,12,124104953,124118313,EIF2B1,96.34025742,0.506867354,134.2222222,1208,13360,9,0,59134,10,44,2,0,-1.085363917,0.591131106,-2.522703305,-2.531252393,-2.471627899,0
ENSG00000111358.9,12,124118375,124147153,GTF2H3,75.12440168,0.439720506,78.38461538,1019,28778,13,0,58969,9,45,2,0,-0.965162059,0.783947752,-2.29707138,-2.531252393,-2.471627899,0
ENSG00000168778.7,12,124155660,124192948,TCTN2,107.8797683,0.463699994,123.6666667,2226,37288,18,0,59068,13,46,9,3,-2.846414641,-0.821558133,-2.622189325,-2.531252393,-2.471627899,0
ENSG00000185344.9,12,124196865,124246302,ATP6V0A2,98.01412634,0.468918216,139.5,2790,49437,20,0,58997,3,1,0,0,1.241018639,1.226030148,-0.146783475,1.067288947,0.651053003,0
ENSG00000197653.10,12,124247042,124420753,DNAH10,68.43988067,0.493670744,174.775,13982,173711,80,0,59002,3,9,3,9,0.358674259,-1.429824572,0.457649091,0.016550723,0.15037104,0
ENSG00000250091.2,12,124410971,124419531,DNAH10OS,38.11127377,0.519089752,171.1666667,1027,8560,6,0,59033,0,0,0,0,-0.228201922,-0.080317455,0.155295961,0.616726376,0.647964626,0
ENSG00000196498.9,12,124808961,125052135,NCOR2,57.4432533,0.635059647,164.0714286,6891,243174,42,0,59094,3,20,3,18,-0.537645384,-2.872794981,-0.040477566,-1.903303447,-1.385136316,0
ENSG00000111261.9,12,12482198,12503475,MANSC1,101.7332451,0.431094989,445.6666667,1337,21277,3,0,59076,1,3,0,0,0.288542797,0.236543123,0.165328973,-0.077416395,0.046590621,0
ENSG00000165714.6,12,12510013,12619840,LOH12CR1,76.68521692,0.551931545,153.75,615,109827,4,0,58936,1,3,0,0,0.13999243,0.23974046,-0.100438015,-0.192790028,-0.151976746,0
ENSG00000073060.11,12,125261402,125367214,SCARB1,72.3993328,0.570252537,156.0833333,1873,105812,12,0,58953,2,7,2,3,-1.1623427,-1.427414564,-0.332821062,-0.877601928,-0.745774045,0
ENSG00000150991.10,12,125396150,125401914,UBC,143.0609397,0.527360775,2064,2064,5764,1,0,58441,0,3,0,0,0.242088164,0.09943508,0.823679417,-0.14766643,0.200258656,0
ENSG00000150990.3,12,125431371,125473668,DHX37,79.42805889,0.607073602,139.8148148,3775,42297,27,0,59051,2,10,1,4,0.449520784,-1.190814356,0.222130118,-0.901532494,-0.563904412,0
ENSG00000184992.10,12,125478246,125515777,BRI3BP,154.7358994,0.574527151,277.5,555,37531,2,0,58859,2,2,0,0,0.928978456,0.698938627,0.452723167,0.838928827,0.766127499,0
ENSG00000081760.12,12,125549925,125627873,AACS,98.05736593,0.542036574,119.0588235,2024,77948,17,0,58976,1,1,0,1,1.097219031,0.326518186,0.607059386,0.990132031,0.999713056,0
ENSG00000139364.6,12,125671382,126146917,TMEM132B,94.66637622,0.545665636,375.1111111,3376,475535,9,1,59001,0,2,0,2,0.856651963,-0.507027584,1.078475014,0.560330613,0.873732647,0
ENSG00000111266.4,12,12628829,12715317,DUSP16,98.90818672,0.474273877,339,2034,86488,6,0,59047,0,0,0,0,0.406394748,0.398627783,0.717912912,0.962367584,1.141051842,0
ENSG00000111269.2,12,12764761,12798042,CREBL2,57.05184556,0.472060626,96.75,387,33281,4,0,58831,0,0,0,0,-0.053086774,0.062039989,0.304101211,0.699633534,0.783362161,0
ENSG00000183150.3,12,12813825,12849141,GPR19,88.10971273,0.447011952,1254,1254,35316,1,0,59201,0,0,0,0,-0.203228927,-0.152465598,0.274155829,0.48474456,0.597601845,0
ENSG00000111276.6,12,12867992,12875305,CDKN1B,80.75305135,0.464934225,251.6666667,755,7313,3,0,58699,0,0,0,0,0.063795414,0.091592344,0.457795368,0.775617752,0.904084781,0
ENSG00000178878.8,12,12878851,12982909,APOLD1,95.34090777,0.458042682,161,2254,104058,14,0,58939,0,2,0,0,0.936549828,0.948036221,1.039334953,0.546376768,0.883749954,0
ENSG00000139370.6,12,129277739,129308528,SLC15A4,97.28179321,0.471308901,175.7142857,1230,30789,7,0,59169,1,6,0,1,0.518055242,-0.282649425,0.275510969,-0.617783715,-0.332233871,0
ENSG00000151952.10,12,129556270,130388211,TMEM132D,79.81927853,0.570666051,378.7777778,3409,831941,9,1,58757,2,9,1,3,0.114974404,-0.961667195,0.031831043,-1.061741356,-0.764392484,1
ENSG00000213782.3,12,12966250,12982915,DDX47,98.1355079,0.452791917,124.5833333,1495,16665,12,0,58990,0,2,0,0,0.862078642,0.827995208,1.043589226,0.551920964,0.891500041,0
ENSG00000013588.5,12,13043716,13070871,GPRC5A,108.7089239,0.527133639,304.5,1218,27155,4,0,58821,0,1,0,0,0.382065582,0.329765992,0.767236242,0.639972323,0.874519784,0
ENSG00000111432.4,12,130647004,130650285,FZD10,74.93265964,0.638334284,1752,1752,3281,1,0,59202,0,0,0,0,-0.426374746,-0.361963771,0.021436896,0.282678576,0.319960734,0
ENSG00000125207.3,12,130822432,130857182,PIWIL1,89.51090525,0.454542383,136.25,2725,34750,20,0,59131,3,19,1,9,0.249889128,-2.872794981,-0.226139053,-2.06632346,-1.522439304,0
